track_name,track_artist,decade,track_id,year,track_album_release_date,playlist_genre,Energy,Danceability,Valence,Acousticness,Instrumentalness
Christmas Tree,V,20s,186NCtNk1tUYS7c2DxgJ7O,2021,2021-12-24,korean,0.3846449882641577,0.4109335941745462,0.15813662001253392,0.7018061541004952,2.3511604439959638e-05
Boyfriend,YEONJUN,20s,7dk7jxKBun1JQ2pPPBxDYl,2024,2024-09-01,korean,0.5580267749584585,0.8217585045103792,0.47252976812199704,0.10943454103413888,0.0
Love You With All My Heart,Crush,20s,0UaaFmF3xUwMjnuAHBq7qL,2024,2024-03-24,korean,0.32651699041288923,0.4359308770785784,0.19260497179862127,0.7660634138229474,0.0
Stay Alive (Prod. SUGA of BTS),Jung Kook,20s,7CAdT0HdiQNlt1C7xk2hep,2022,2022-02-11,korean,0.7614747674378982,0.49244647320943374,0.4861082097346981,0.30019828083516886,0.0
Me Fui de Vacaciones,Bad Bunny,20s,28GCbKgjlVD9eDmasGbe0T,2022,2022-05-06,world,0.6462209785948659,0.7119878274100642,0.42239398370587006,0.2299169030137368,0.0008375378405650858
Chachachá,Jósean Log,10s,6aommJFM8i3iT4inKuDSXh,2016,2016-10-14,world,0.3215059561153661,0.6750353222475819,0.4035930645498224,0.7941759649515203,4.7124117053481335e-06
Nunca Es Suficiente,"Los Ángeles Azules, Natalia Lafourcade",10s,0HlMshB5JmZjPNbOuOgFHN,2018,2018-06-08,world,0.49989877710719005,0.8011085751548745,0.8025903488614999,0.39357211136935727,0.0
Muerte En Hawaii,Calle 13,10s,3kNVYo6BJE9AENxzokM9YC,2010,2010-11-22,world,0.589095187603102,0.6696011303119227,0.8871944850637142,0.7921679255851937,0.0
Harpy Hare,Yaelokre,20s,35I2E525yJpUQ5ZJgfxizT,2024,2024-01-04,folk,0.5339738103303474,0.6369959786979676,0.3336118654689784,0.6465850715265128,7.144298688193743e-06
Russian Bandana,Dhanda Nyoliwala,20s,1dFrZr9eMUsFqeag04ClqD,2024,2024-09-12,hip-hop,0.616154772809727,0.778284969025106,0.9279298099018175,0.30521837925098544,0.0
Sifar Safar,Karan Aujla,20s,3lQPwCmD918SyoiIkw1zqx,2024,2024-10-18,hip-hop,0.7995586280990742,0.4891859580480382,0.4704407771046584,0.006271518589108168,0.0
Knife Brows,Dhanda Nyoliwala,20s,5nIrIdLPPXeRMl8WXnnDv1,2024,2024-10-19,hip-hop,0.6071349110741854,0.6489512009564179,0.3659912262377272,0.3363429894290483,0.0
Baller,"Shubh, Ikky",20s,42TMa2hgBNjte4uV7jNCnQ,2022,2022-09-09,hip-hop,0.7033467695866297,0.7087273122486686,0.6730729057865051,0.004885971426342792,0.01644803229061554
Winning Speech,"Karan Aujla, Mxrci",20s,3FqtduiaqnFYvBgKuc6QWQ,2024,2024-05-16,hip-hop,0.7815189046279909,0.4370177154657103,0.4370169208272404,0.1285109150142419,0.0
Still Rollin,Shubh,20s,6oz1L5jcqZWYuId7nxvIan,2023,2023-05-19,hip-hop,0.4317487106608753,0.8934898380610804,0.22602882807603925,0.18272797790506093,0.0018163471241170535
9:45,"Prabh Singh, Jay Trak, Rooh Sandhu",20s,6c4Po8zyQjB4cR5XgLhcGb,2023,2023-03-10,hip-hop,0.4558016752889864,0.8011085751548745,0.3367453519949864,0.6395569337443696,3.622603430877901e-06
Dior,Shubh,20s,53QrRlALFJfZgdcGLKwy5s,2023,2023-05-19,hip-hop,0.36259643735505587,0.986957939354418,0.6302485899310634,0.5160625127152818,0.006427850655903128
Cheques,Shubh,20s,4eBvRhTJ2AcxCsbfTUjoRp,2023,2023-05-19,hip-hop,0.6281812551237825,0.7424193022497555,0.3409233340296636,0.26304955255812623,1.24117053481332e-05
MVP,Shubh,20s,5BQePe9rcCJozHK3oPayYk,2024,2024-05-10,hip-hop,0.5730598778510279,0.7424193022497555,0.6417380405264258,0.39256809168619394,0.004318869828456105
8 ASLE,"Sukha, Chani Nattan, Prodgk, Gurlez Akhtar",20s,6wkHR8cU4INbp145hngbQO,2023,2023-11-17,hip-hop,0.6853070461155465,0.771763938702315,0.47357426363066635,0.0980891186143934,0.0
King Shit,Shubh,20s,1BpvuKIG7jK5EiTp2tv5z8,2024,2024-01-05,hip-hop,0.5670466366940001,0.7989348983806108,0.6793398788385211,0.3022063202014955,0.00016952573158425833
One Love,Shubh,20s,5ZLkihi6DVsHwDL3B8ym1t,2023,2023-08-18,hip-hop,0.5129274662807503,0.8576241712857298,0.8892834760810528,0.28513798558771913,0.006508577194752775
On Top,Karan Aujla,20s,4SJMuaIYcBS8ke96lDYOsw,2022,2022-11-25,hip-hop,0.7514526988428519,0.8391479187044886,0.6605389596824734,0.01887196561280778,0.0
Old Money,AP Dhillon,20s,4WLDaQ8AgSwUgFoPzJkAYK,2024,2024-08-09,hip-hop,0.7344151822312732,0.8750135854798392,0.16022561102987254,0.14457522994485492,0.00017658930373360242
Tu hai kahan,AUR,20s,3zSSCPpLZ5Oc8nelhhGjKz,2023,2023-10-16,hip-hop,0.3565831961980281,0.7054667970872731,0.5634008773762272,0.4387529971117065,6.599394550958628e-05
Bandana,Shubh,20s,7KQdgW7QzNd9oPoCzjCU76,2024,2024-03-29,hip-hop,0.7193820793387038,0.7141615041843278,0.9195738458324629,0.04537808524831932,0.0
Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",20s,6NIJqFHB5cHAn064JCP7Li,2024,2024-06-07,electronic,0.7835233183470001,0.7261167264427779,0.6532274911217882,0.05652270373143213,0.3390514631685167
Yamore,"MoBlack, Salif Keita, Benja (NL), Franc Fala, Cesária Evora",20s,480j122Gpi252OIfy4SNzm,2024,2024-06-07,electronic,0.5780709121485511,0.8000217367677427,0.18424900772926675,0.0026369673360569644,0.14833501513622602
My Love (2024),"Alex Wann, Route 94, Jess Glynne",20s,2nljjiWhzVIugb5vgEMQQk,2024,2024-08-30,electronic,0.8737219357024167,0.40332572546462336,0.11113432212241488,0.11847071818260871,0.8869828456104945
Forever (feat. Malou & Yuna),"HUGEL, Diplo, Malou, Yuna",20s,0WS1qLcXKsCGt5e3dqq30S,2024,2024-09-20,electronic,0.9478852433057592,0.5250516248233887,0.20827240442866096,0.0313218096840329,0.6377396569122099
Beso (Fruta Fresca),"Wakyin, Carlos Vives",20s,0r3nMF80NSIuPIxeod4aoG,2023,2023-12-13,electronic,0.7243931136362269,0.791327029670688,0.5738458324629204,0.05110099744235023,0.0045105953582240165
The Boy Is Mine,"James Mac, Vall, Rosalie",20s,1aRd5tMVhiRyMJLmSOg2IF,2023,2023-06-23,electronic,0.8807373837189492,0.7413324638626236,0.34719030708167953,0.0844344509233723,0.04369323915237134
Sideways,"Gordo, Drake",20s,02YMpD1xbZZzpZbuZNvmD7,2024,2024-07-26,electronic,0.5710554641320187,0.647864362569286,0.4777522456653436,0.5291147685964048,0.4339051463168517
Famax - Edit,RAFFA GUIDO,20s,1P9ZF3ZxRWNTDgJkZOgkI9,2024,2024-02-23,electronic,0.8316292476032222,0.8141506358004565,0.45477334447461876,0.00576950874752651,0.8163471241170536
Waltz,Fabrizio Paterlini,20s,73fZnvwSUlWwt9LLRkknzs,2020,2020-06-05,classical,0.051511428164818934,0.22943158352353005,0.17693753916858157,0.9899598031683668,0.9616548940464177
Nuvole Bianche,Ludovico Einaudi,00s,3weNRklVDqb4Rr5MhKBR3D,2004,2004-01-01,classical,0.05812599343754949,0.1435713509401152,0.01650302903697514,0.9648593110892839,0.8980827447023209
Idea 1,Gibran Alcocer,20s,3kJACFlgn1rg0I0l4XmzLI,2022,2022-08-16,classical,0.1461197557020559,0.22399739158787088,0.4035930645498224,0.9889557834852035,0.9011099899091827
Oceans Apart,Ben Crosland,20s,1yqM5O07lL7R6UAdK5jvrR,2020,2020-06-19,classical,0.055820917660688835,0.3663732203021411,0.2594526843534573,0.9909638228515302,0.9434914228052473
Idea 9,Gibran Alcocer,20s,3TdROUy5JZz1OcBKMZjeux,2023,2023-05-26,classical,0.1381021008260189,0.30551027062275843,0.308543973260915,0.9879517638020402,0.8536831483350151
Time,Hans Zimmer,10s,6ZFbXIJkuI1dVNWvzJzown,2010,2010-07-09,classical,0.09681117821442818,0.24682099771763935,0.010340505535826194,0.17871189917240765,0.7023208879919273
Nightcall,Kavinsky,10s,0U0ldCRmgCqhVvD6ksG63j,2010,2010-01-01,electronic,0.875726349421426,0.5141832409520705,0.3461458115730102,0.008450241301572564,0.012108980827447024
stellar,".diedlonely, énouement",20s,2PpYJcgJN6PzozUv7rU669,2023,2023-06-23,electronic,0.1491263762805698,0.4631018367568742,0.08606642991435137,0.8895578348520352,0.9253279515640768
memories,leadwave,20s,4VkRQSpG16JxrXaVlNyWdX,2022,2022-09-23,electronic,0.08227917875161106,0.20986849255515702,0.008878211823689159,0.9548191142576508,0.9364278506559032
Iris,Pastel Ghost,10s,4t9vB7wIKWE5jIhjcztmmd,2015,2015-01-01,electronic,0.856684419090838,0.5163569177263341,0.5968247336536453,0.0004281240330976695,0.9011099899091827
I'm God,"Clams Casino, Imogen Heap",20s,0FVuyC9RP5MACjp4lgU3qZ,2020,2020-04-24,electronic,0.6422121511568474,0.5109227257906749,0.06204303321495717,0.0713821950422492,0.7669021190716448
Resonance,Home,10s,4E1Zf6j2VSoRPiVBnUCjat,2014,2014-07-01,electronic,0.7554615262808705,0.5489620693402891,0.44641738040526424,0.04256683013546204,0.8476286579212916
A Bird's Last Look,Macabre Plaza,20s,5omLpU1N0uN51OSXL62VAM,2022,2022-04-21,electronic,0.7163754587601899,0.5359200086947071,0.8652600793816586,0.028711358507808277,0.7083753784056508
Veridis Quo,Daft Punk,00s,2LD2gT7gwAurzdQDQtILds,2001,2001-03-12,electronic,0.6883136666940604,0.5935224432126943,0.09442239398370586,0.4809218238045657,0.9576185671039353
Dark Beach,Pastel Ghost,10s,7fqjWHXf330QwnfaAWB2Dr,2015,2015-03-10,electronic,0.9118057963635927,0.5098358874035431,0.1121788176310842,0.3473872059438447,0.7709384460141272
LET GO,Central Cee,20s,3zkyus0njMCL6phZmNNEeN,2022,2022-12-15,hip-hop,0.41370898718979193,0.7478534941854147,0.47148527261332773,0.8514050868918293,0.0
2MS,Nemzzz,20s,0rwOtnvfoBHa443aTwjSlu,2022,2022-02-24,hip-hop,0.332530231569917,0.8978371916096077,0.41090453311050756,0.018570759707858785,0.0
UK Rap,"Dave, Central Cee",20s,2VjOTvl50tscmc0RDjPdr2,2023,2023-06-04,hip-hop,0.6752849775205002,0.9380502119334856,0.7273866722373094,0.3242947532310885,3.0978809283551968e-06
Eres,Café Tacvba,00s,6kdCN6gTWLcLxmLXoUcwuI,2003,2003-07-01,rock,0.7324107685122639,0.5696119986957939,0.4349279298099018,0.010739406179184924,0.013723511604439959
La Camisa Negra,Juanes,00s,2EM9zpAc7PVeoAydmbfVIL,2004,2004-01-01,rock,0.7324107685122639,0.752200847733942,0.9853770628786296,0.08413324501842331,0.0
A Dios Le Pido,Juanes,00s,129lYDVKnWtlJc2PZJviuA,2002,2002-01-01,rock,0.8416513161982686,0.667427453537659,0.9509087110925423,0.06857093992939192,0.0
Es Por Ti,Juanes,00s,3b1IQflSLrgzYQPGFzI9cl,2002,2002-01-01,rock,0.759470353718889,0.6924247364416911,0.8652600793816586,0.17268778107342778,3.1180625630676087e-05
Luz De Dia,Los Enanitos Verdes,90s,6TqXieeBcZZHyaO14hQpKx,1999,1999-01-01,rock,0.44778402041294935,0.6500380393435496,0.5153540839774389,0.4799178041214024,0.0010595358224016144
Inolvidable,Reik,00s,22seP38foydqUMp5Fvkcjm,2008,2008-01-01,rock,0.7785122840494769,0.641343332246495,0.66576143722582,0.007406060831082715,3.4611503531786075e-05
Mientes,Camila,10s,5EhzE6HJaCcLFrf5rPqvpk,2010,2010-02-09,rock,0.5931040150411205,0.2968155635257037,0.29287654063087526,0.08272761746199468,0.0
Todo Cambió,Camila,00s,4OyzSXRSadNQt5EMwASdap,2006,2006-01-01,rock,0.5239517417353011,0.42723616998152375,0.34823480259034884,0.5652594771902841,0.0
Fotografía,"Juanes, Nelly Furtado",00s,0dEPlb8waIqRtKpLb3l6So,2002,2002-01-01,rock,0.7163754587601899,0.4652755135311379,0.6354710674744098,0.2951781824193523,0.0
Te Lo Pido por Favor,Jaguares,00s,6iRkrVOhCjgKFB2cBWnx4M,2002,2002-10-22,rock,0.6602518746279307,0.6402564938593631,0.5247545435554628,0.11545865913311877,0.0003097880928355197
Maldito duende,Heroes Del Silencio,90s,7vcDJCAO356RYkCfiUozmE,1990,1990-01-01,rock,0.8516733847933149,0.3424627757852407,0.3325673699603091,0.0907597749273012,0.0
Nada Valgo Sin Tu Amor,Juanes,00s,6QdwofpqDvvNxX88C9A0iQ,2004,2004-01-01,rock,0.6442165648758567,0.589175089664167,0.3733026947984123,0.1556194464596514,0.0
La Célula Que Explota,Caifanes,90s,5mB0MGsRfKZALHrXjnktCK,1990,1990-06-19,rock,0.4798546399170975,0.3978915335289642,0.2604971798621266,0.44176505616119643,0.0001099899091826438
Afuera,Caifanes,90s,3pJfnBjO3kjudEchcPEDxS,1994,1994-01-01,rock,0.5540179475204401,0.4652755135311379,0.6991852935032379,0.20983650935047046,2.8355196770938446e-05
Agua,Jarabe De Palo,90s,5omgFpiMt1CGHjQGfkwzvz,1998,1998-01-01,rock,0.3585876099170373,0.7130746657971959,0.7440986003760184,0.7459830201596811,0.013420787083753783
Como te extraño mi amor,Café Tacvba,90s,6hFHsQWB7HdVrSe7efRR82,1996,1996-01-01,rock,0.7604725605783936,0.7956743832192154,0.9268853143931481,0.08262721549367834,4.480322906155399e-05
Devuélveme a mi chica,Hombres G,80s,1Wrzhfa5bNlqvsnCztz190,1985,1985-01-01,rock,0.937863174710713,0.5815672209542441,0.3764361813244203,0.02248643647219572,0.00035418768920282545
Lamento Boliviano,Los Enanitos Verdes,90s,6Pur3hWy6Nzc27ilmsp5HA,1994,1994-01-01,rock,0.7364195959502825,0.7119878274100642,0.6793398788385211,0.17670385980608103,0.0006276488395560041
Te quiero,Hombres G,90s,6tu2FHuKL9C8pwNrityweQ,1996,1996-01-01,rock,0.6321900825618011,0.7848059993478971,0.9185293503237937,0.05351064468194218,0.0028758829465186683
Clavado en Un Bar,Maná,90s,78DVpEWwmJFC25KGz8fJuE,1997,1997-01-01,rock,0.8556822122313333,0.6250407564395175,0.5581783998328806,0.007396020634251081,2.512613521695257e-06
Chammak Challo,"Akon, Hamsika Iyer",10s,0EH7sgeiFqDa3eS7ieW2zs,2011,2011-09-16,indian,0.8807373837189492,0.7424193022497555,0.9467307290578652,0.06987616551750422,7.235116044399596e-06
Proper Patola,"Badshah, Diljit Dosanjh, Aastha Gill",10s,39ujbBjTwwqUFySaCYDMMT,2018,2018-10-03,indian,0.8256160064461945,0.7728507770894468,0.48088573219135156,0.4869459419035456,0.0
Papaoutai,Stromae,10s,34dx8DACTJsc3rsJdaEIQw,2013,2013-01-01,electronic,0.8105829035536252,0.7315509183784371,0.23334029663672445,0.026703319141481642,0.0
Djadja,Aya Nakamura,10s,7sKDftgGirHWTVFMtJoDoh,2018,2018-11-02,electronic,0.7985564212395696,0.817411150961852,0.5341550031334866,0.06194441002051403,0.0
Je veux,Zaz,10s,734dz1YaFITwawPpM25fSt,2010,2010-05-10,electronic,0.8085784898346159,0.5065753722421475,0.7430541048673491,0.25200533604332975,0.0
Casanova,"Soolking, Gazo",20s,30D9x5LFgL2o9xidjX2wtE,2023,2023-07-06,electronic,0.8326314544627269,0.8032822519291382,0.7221641946939628,0.6997981147341685,5.923309788092835e-05
Voyage voyage,Desireless,00s,2d8D7uk3tbAThjRkdfrx9c,2001,2001-01-02,electronic,0.9148124169421066,0.5946092815998261,0.8443701692082723,0.24698523762751315,0.007023208879919273
Dernière danse,Indila,10s,65uoaqX5qcjXZRheAj1qQT,2014,2014-01-01,electronic,0.4497884341319586,0.6630800999891316,0.3106329642782536,0.18473601727138755,0.0
Love Story,Indila,10s,6nGeLlakfzlBcFdZXteDq7,2014,2014-01-01,electronic,0.25536030338806054,0.34354961417237256,0.31481094631293083,0.8182724373474398,0.0
Formidable,Stromae,10s,2AMysGXOe0zzZJMtH3Nizb,2013,2013-01-01,electronic,0.6301856688427918,0.4935333115965656,0.48924169626070607,0.09899273632924038,0.0
Petit génie,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",20s,1eldTykrnkEBLX41bk5eMw,2023,2023-08-04,electronic,0.5840841533055788,0.7978480599934791,0.9822435763526217,0.10642248198464893,1.0797174571140262e-05
Seya,"SativaMusic, Morad, GIMS",20s,5EVY9jwZDhgyLDyNGCGWYh,2023,2023-10-06,electronic,0.6823004255370326,0.8032822519291382,0.42239398370587006,0.21987670618210362,0.0019878910191725527
Tous les mêmes,Stromae,10s,6M4nkEPZMj58acftDRTuKL,2013,2013-01-01,electronic,0.6392055305783335,0.6978589283773503,0.6438270315437644,0.2238927849147569,0.0022098890010090817
Est-ce que tu m'aimes ? - Pilule bleue,GIMS,10s,3a9TMd2Yrza6HXqqlfMtfy,2015,2015-08-28,electronic,0.8536777985123241,0.7826323225736334,0.5968247336536453,0.23594102111271667,0.0
Solitaire,Werenoi,20s,3kzXT2poHInDISrXOgT1PR,2022,2022-10-28,electronic,0.7183798724791992,0.7543745245082056,0.5968247336536453,0.15160336772699815,0.0026034308779011098
Imagine,Carbonne,20s,6IcsbETuviVu6UTiBTcxY4,2024,2024-05-03,electronic,0.6281812551237825,0.7924138680578199,0.9185293503237937,0.6957820360015152,0.0
MANON B,"Tiakola, Ryflo, Oskoow",20s,6C0SXfD7rR46MpWK5VJSEw,2024,2024-09-20,electronic,0.7093600107436575,0.8837082925768939,0.29078754961353664,0.3373470091122116,0.0
PONA NINI,"Tiakola, Genezio, Prototype",20s,6JCjcuo4VKAP4bHhbHj6fe,2024,2024-09-20,electronic,0.570053257272514,0.7750244538637105,0.5174430749947775,0.23594102111271667,0.0
MANON B,"Tiakola, Ryflo, Oskoow",20s,2PYlRGF5Wi5sDobsLH5gLX,2024,2024-08-29,electronic,0.7103622176031621,0.8837082925768939,0.29183204512220595,0.3373470091122116,0.0
Tieduprightnow,Parcels,10s,66tkDkPsznE5zIHNt4QkXB,2018,2018-04-27,indie,0.5339738103303474,0.8739267470927073,0.7399206183413412,0.29216612336986236,0.0012714429868819375
Borderline,Tame Impala,20s,5hM5arv9KDbCHS0k9uqwjr,2020,2020-02-14,indie,0.8747241425619213,0.6109118574068036,0.8809275120116984,0.040759594705768065,9.182643794147326e-06
Is It True,Tame Impala,20s,6RZmhpvukfyeSURhf4kZ0d,2020,2020-02-14,indie,0.6652629089254539,0.7304640799913052,0.6594944641738041,0.0030787359966488233,0.3531786074672048
Calm Down,Rema,20s,6hgoYQDUcPyCz7LcTUHKxa,2022,2022-02-10,latin,0.7825211114874955,0.817411150961852,0.829747232086902,0.3775077964387442,0.0010090817356205853
Fountains (with Tems),"Drake, Tems",20s,08XWh5c0BMyD1nKVxxl91z,2021,2021-09-03,latin,0.48586788107412526,0.8521899793500707,0.6887403384165448,0.1817239582218976,0.06811301715438951
UNAVAILABLE (feat. Musa Keys),"Davido, Musa Keys",20s,2kaH2Z8ezDUKf6fNw250rZ,2023,2023-03-30,latin,0.6502298060328844,0.7924138680578199,0.20827240442866096,0.25401337540965635,0.013723511604439959
People,Libianca,20s,26b3oVLrRUaaybJulow9kz,2022,2022-12-06,latin,0.42272884892533363,0.5587436148244755,0.692918320451222,0.5532112409923244,1.3218970736629666e-05
soso,Omah Lay,20s,1wADwLSkYhrSmy4vdy6BRn,2022,2022-07-14,latin,0.7263975273552362,0.7087273122486686,0.5226655525381242,0.4257007412305834,0.1301715438950555
KANTE (feat. Fave),"Davido, FAVE",20s,7vKXc90NT5WBm3UTT4iTVG,2023,2023-03-30,latin,0.8105829035536252,0.7228562112813824,0.6020472111969919,0.18272797790506093,0.0
Barcelona,"Alan Walker, Ina Wroldsen",20s,2GE3k8I0Sbh0puCjI15KGy,2024,2024-06-13,pop,0.8917616591735,0.6369959786979676,0.40881554209316895,0.26003749350863625,9.46518668012109e-06
Fortunate Son,Creedence Clearwater Revival,00s,5e6x5YRnMJIKvYpZxLqdpH,2005,2005-12-14,rock,0.7474438714048335,0.6272144332137811,0.4203049926885314,0.06505687103832031,0.2926337033299697
Jump - 2015 Remaster,Van Halen,80s,5FqYA8KfiwsQvyBI4IamnY,1984,2015-03-27,rock,0.8366402819007454,0.5576567764373438,0.7994568623354921,0.17168376139026448,0.00038042381432896067
Edge of Seventeen - 2016 Remaster,Stevie Nicks,80s,5LNiqEqpDc8TuqPy79kDBu,1981,2016-11-04,rock,0.805571869256102,0.5783067057928486,0.6563609776477962,0.3283108319637418,6.0343087790111e-06
Dream A Little Dream Of Me - Single Version,"Ella Fitzgerald, Louis Armstrong",00s,78MI7mu1LV1k4IA2HzKmHe,2007,2007-05-03,jazz,0.10402706760286151,0.4174546244973372,0.38061416335909753,0.9166663662974448,0.0
Coffee Cold,Galt MacDermot,00s,6MN6yRVriszuyAVlyF8ndB,2000,2000-01-01,jazz,0.47283919190056506,0.6804695141832411,0.46521829956131183,0.7881518468525404,0.2865792129162462
Fly Me To The Moon,"Frank Sinatra, Count Basie",10s,2dR5WkrpwylTuT3jRWNufa,2015,2015-04-17,jazz,0.36560305793356973,0.6641669383762635,0.43910591184457903,0.5271067292300783,0.0
Cheek To Cheek,"Ella Fitzgerald, Louis Armstrong",90s,33jt3kYWjQzqn3xyYQ5ZEh,1997,1997-05-20,jazz,0.26438016512360224,0.6565590696663407,0.6553164821391269,0.7088342918826384,0.0
Stompin At The Savoy,Benny Goodman,90s,1xUJ1mdLAysxNBtO9w3J2g,1990,1990-01-01,jazz,0.22228747702440774,0.5065753722421475,0.642782536035095,0.8393568506938694,0.08062563067608476
Alone Together - Rudy Van Gelder Remaster 2006,Kenny Dorham,90s,3GOZbK2epuHzCt5YvvVFHO,1992,1992-01-01,jazz,0.06183415881771661,0.30116291707423104,0.17484854815124293,0.9889557834852035,0.8990918264379415
Song For My Father,Horace Silver,90s,1CDBaGlisZlOJzvx88lL8A,1999,1999-01-01,jazz,0.6722783569419862,0.7424193022497555,0.5863797785669521,0.7971880240010102,0.004450050454086781
My Romance - Remastered 2006,Gene Ammons,00s,6rK27cC9hX0e1Chrnxo9Vn,2006,2006-03-21,jazz,0.042090683685475416,0.5000543419193566,0.3837476498851055,0.9698794095051005,0.9374369323915238
Body and Soul,Coleman Hawkins,90s,2xm9ihELo6xwrRKrBbPql9,1996,1996-05-21,jazz,0.11304692933840317,0.6522117161178134,0.7399206183413412,0.9799196063367337,0.8879919273461151
Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine,00s,7ysmJhXFQtiBQlk6EZ6sks,2007,2007-01-01,jazz,0.1591484448756161,0.4848386044995109,0.17380405264257362,0.9497990158418341,0.012815338042381432
Where We Used to Live,Esbjörn Svensson Trio,00s,72PqmnVj86bfTnkFiQ9Mx9,2006,2006-09-22,jazz,0.09169992323095458,0.49788066514509294,0.056402757468142876,0.8795176380204021,0.6347124117053481
Ruby My Dear,Roy Hargrove,90s,1czzmAtPTw287TyMQEfCfg,1994,1994-08-16,jazz,0.19522789181778277,0.38376263449625037,0.050344683517860866,0.9036141104163217,0.715438950554995
Giant Steps - 2020 Remaster,John Coltrane,20s,1ZXu0ib26kWfQQngREMcU2,2020,2020-09-18,jazz,0.42072443520632435,0.38919682643190956,0.509087110925423,0.1867440566377142,0.0011200807265388498
Besame Mucho,Dave Brubeck,00s,1GZD0TZJHmdQaZsucHBmWT,2001,2001-04-02,jazz,0.2734000268591439,0.49788066514509294,0.3043659912262377,0.8694774411887689,0.7810292633703331
It Ain't Necessarily So,Mary Lou Williams,10s,2qswPLZD9CbUoSidGNyxwm,2016,2016-04-15,jazz,0.23732057991697716,0.45440712965981955,0.15500313348652597,0.9508030355249975,0.9091826437941474
"The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude","Johann Sebastian Bach, Lang Lang",10s,4SFBV7SRNG2e2kyL1F6kjU,2019,2019-03-29,classical,0.12607561851196333,0.19030540158678405,0.1946939628159599,0.9929718622178568,0.9041372351160444
"Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""","Ludwig van Beethoven, Igor Levit",10s,3zLTPuucd3e6TxZnu2dlVS,2015,2015-01-01,classical,0.030465084115221717,0.25008151287903485,0.09233340296636723,0.9909638228515302,0.9192734611503532
"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","Camille Saint-Saëns, Yo-Yo Ma, Kathryn Stott",10s,0jOnZhF75V68VsBObWx2XO,2015,2015-09-18,classical,0.015933084652404596,0.11966090642321486,0.02893252559013996,0.9899598031683668,0.8678102926337034
"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande","George Frideric Handel, Alexander Briger, Academy of St. Martin in the Fields",00s,1upQiytDIEZfl9ItruoXuC,2002,2002-01-01,classical,0.0334717046937356,0.03803934354961417,0.022978901190724876,0.9307226418617313,0.8375378405650857
"Suite bergamasque, L. 75: III. Clair de lune","Claude Debussy, Alice Sara Ott",10s,1cmigB9I6IRpFqjIbzvSQB,2018,2018-07-27,classical,0.004818610580498257,0.2837735028801217,0.00908711092542302,0.99698794095051,0.9273461150353179
Gnossienne No. 1,"Erik Satie, Alena Cherny",10s,5fdp9rXfEixCGLM1Og4EN1,2013,2013-01-01,classical,0.0056003319309118685,0.34463645255950437,0.007624817213285983,1.0,0.9525731584258325
Tales of Hoffmann: Barcarolle,"Jacques Offenbach, Arthur Fiedler, Boston Pops Orchestra",10s,1n9741DApqn5gvuxhgerCt,2014,2014-06-13,classical,0.2563625102475652,0.11857406803608303,0.10904533110507625,0.9357427402775479,0.1765893037336024
Mahler: Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,"Gustav Mahler, Daniel Barenboim, Chicago Symphony Orchestra",90s,0cqcRqZgkNHanWQ8slYA0v,1998,1998-08-14,classical,0.05221297296647217,0.021084664710357564,0.003237936076874868,0.8995980316836685,0.953582240161453
Rodrigo: Concierto de Aranjuez: II. Adagio,"Joaquín Rodrigo, Thibaut García, Ben Glassberg, Orchestre National Du Capitole De Toulouse",20s,0k6P9cdEA9K3k0ASde2Kof,2020,2020-10-02,classical,0.09801382644583374,0.21095533094228888,0.03384165448088573,0.9337347009112212,0.8698284561049445
"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto","Sergei Rachmaninoff, Valentina Lisitsa, London Symphony Orchestra, Michael Francis",10s,4rrrn8OLrttq7r9RgNXalU,2012,2012-01-01,classical,0.05441782805738236,0.1468318661015107,0.009296010027156881,0.9869477441188769,0.953582240161453
"Ständchen in D Minor (After Schubert), S. 560","Franz Liszt, Lise de la Salle",10s,3GecLjGMqzjmgkvy2v41Wf,2011,2011-08-23,classical,0.0140288916193458,0.30659710900989023,0.009191560476289946,0.99698794095051,0.9293642785065591
"Liebestraum No. 3 in A-Flat Major, S. 541 / 3","Franz Liszt, Lang Lang",10s,2u9VGZmVz7Rm01SfDgzcfA,2011,2011-07-25,classical,0.029061994511915237,0.23921312900771657,0.0043868811364111086,0.9909638228515302,0.9101917255297679
Palladio: 1. Allegretto (arr. for Strings Orchestra),"Karl Jenkins, Carmine Lauri, David Alberman, London Symphony Orchestra",00s,4FycxLfl7H5CQnqw9J6LXZ,2008,2008-01-01,classical,0.33954567958644943,0.5120095641778067,0.04418216001671193,0.5692755559229374,0.8819374369323916
